CreditScore,CreditScore_Normalized,CreditScore_Category_churn,Balance,NumOfProducts,HasCrCard,Exited,Credit_Score,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,income,loan_type_type1,loan_type_type2,loan_type_type3,open_credit,loan_limit,Status,CreditScore_Category_loan
450,0.19999999999999996,Poor,117199.8,1,1,0,580,216500,3.75,0.5781,5526.86,2400.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,4.25,0.0447,0.0,4320.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,3.375,-0.6131,0.0,9419.940431730822,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,136500,3.99,1.251,2944.25,3600.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,66500,5.25,0.202,1775.3221653628043,4440.0,True,False,False,1,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,306500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,4.045645069397029,0.46578819765262214,3173.928198414678,5580.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,616500,4.5,0.1328,0.0,6720.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,136500,3.5,0.2167,3859.34,4440.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,216500,4.142498321675661,0.4482061195687064,3740.123330096669,5160.0,True,False,False,0,0.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,576500,3.99,0.2559,1867.68,6360.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,226500,5.25,0.869,0.0,3120.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,286500,3.75,0.7457,0.0,6600.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,4.875,0.548,5910.0,7200.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.375,-0.0453,7956.9,5040.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,326500,4.051525781059895,0.4871747213159261,3162.039079169014,4020.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,626500,4.023026947616777,0.38353233740914483,3219.6555801287714,11580.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,366500,2.75,-0.8697,2805.79,9693.642262464022,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,306500,4.25,0.8135,7325.0,5340.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,466500,4.375,0.2979,1830.0,12960.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,166500,4.0571803115049585,0.5077386863767956,3150.6072337404903,2520.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,196500,4.25,0.7476,1755.0,3000.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,596500,4.013979698904675,0.3506299933117538,3237.946532814409,13980.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,156500,4.125,1.3205,0.0,3376.0306277256095,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,3.375,0.686,3681.39,2520.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.375,-0.1543,3349.0,6600.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,246500,3.875,0.1797,77.49,5460.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,3.75,0.0515,0.0,4560.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,4.040216720169769,0.44604679119418744,3184.9027700260594,7020.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,3.875,0.1024,0.0,3720.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,4.057858855158366,0.5102063621840998,3149.235412289067,2340.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,306500,3.99,0.832,11122.0,13320.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,156500,4.625,1.1753,4455.0,6600.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,3.5,0.294,1391.42,5820.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,4.75,0.6254,2050.0,3300.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,86500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.038633451645151,0.4402888809771439,3188.1036867460466,7440.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.0569541302871555,0.5069161277743608,3151.0645075576317,2580.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,326500,3.625,0.019,5692.63,2940.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,336500,4.875,0.3504,1992.43,7860.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,4.25,0.5238,1811.67,7320.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,3.125,0.3742,7592.54,16080.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,156500,3.125,-0.505,919.05,8737.35732019208,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,4.044287982090214,0.460852846038013,3176.671841317523,5940.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,4.75,0.5529,3650.0,5580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,176500,4.044061800872411,0.4600302874355786,3177.129115134665,6000.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,526500,4.375,0.0641,0.0,13860.0,False,False,True,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,4.375,0.8197,460.45,8040.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,226500,3.5,0.4225,6263.34,5220.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,4.375,1.3969,2273.0,2580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,4.99,0.6063,3162.5,7920.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,416500,4.25,0.1157,4180.0,3960.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,336500,4.625,1.2226,1270.32,6120.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,236500,4.75,0.644,1929.0,3180.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,396500,3.75,0.0335,3135.5881801019127,9420.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,676500,4.375,-0.0323,2430.0,17580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,466500,4.375,0.3837,5301.25,7320.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,466500,4.375,-0.0765,0.0,10800.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,276500,3.8,0.1758,2770.63,4500.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,386500,3.5,0.086,4713.43,6420.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,596500,3.375,-0.2212,5319.0,9000.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,3.75,0.5869,12625.19,8940.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,196500,4.75,0.6173,0.0,2460.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,456500,4.0203127730031465,0.3736616341799275,3225.1428659344624,12300.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,336500,3.0,0.0484,424.36,3780.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,166500,4.125,1.4707,4835.12,3900.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,3.99,0.1879,4846.25,5280.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,596500,3.5,-0.1653,8068.85,6660.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,526500,3.625,-0.173,0.0,8160.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,4.0490377876640675,0.4781265766891436,3167.0690911575634,4680.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,226500,4.012622611597861,0.3456946416971456,3240.6901757172545,14340.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,4.625,0.6732,2510.0,6720.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,3.75,0.3747,1315.05,6900.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,3.375,0.1676,6496.0,5520.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,166500,4.99,0.7099,0.0,3600.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,266500,3.99,0.243,5198.65,6360.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,4.875,0.5403,3576.73,8880.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,4.053561412020117,0.49457774873783844,3157.9236148147456,3480.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,196500,4.04926396888187,0.47894913529157845,3166.611817340423,4620.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,586500,2.99,0.226,16517.0,11880.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,236500,4.25,0.5556,4125.0,3660.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,196500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,226500,3.875,0.2529,0.0,3840.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,246500,4.375,0.42,1250.0,3360.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,666500,4.039538176516361,0.4435791153868829,3186.2745914774828,7200.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,246500,3.99,0.1991,2972.5,5400.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,426500,3.625,-0.1456,4539.15,7980.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.046097431832635,0.4674333148574914,3173.0136507803954,5460.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,146500,4.25,1.5448,0.0,2729.3627065445207,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,76500,3.99,1.3067,2468.75,3420.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,1066500,4.119427837459804,0.36430514212036025,3786.765259445045,11280.0,True,False,False,0,0.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,536500,4.037276364338336,0.43535352936253524,3190.8473296488924,7800.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,3.75,0.8959,6406.26,6120.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,506500,4.042608341195269,0.42614758930409113,3238.984132747545,8340.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,306500,4.375,0.1233,3437.5,5400.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,486500,4.0414088465706834,0.45024391421782806,3182.5626954175527,6715.669948835777,False,False,True,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,226500,3.99,0.4953,724.08,6960.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,176500,4.56,0.803,4300.0,4080.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,286500,4.020086591785343,0.37283907557749263,3225.600139751604,12360.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.875,0.2417,4180.0,6000.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,86500,4.625,0.6301,2800.0,2580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,456500,3.375,-0.1066,3045.0,5580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.055597042980341,0.5019807761597521,3153.808150460476,2940.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,486500,3.875,-0.1592,7850.0,4500.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,3.5,-0.2782,0.0,7560.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,546500,3.99,1.2125,0.0,3580.231749081846,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,216500,4.052856383321398,0.4710426871054856,3202.563865834503,5100.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,2.99,-0.7826,2490.39,9691.571117649253,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,486500,3.875,0.066,0.0,5460.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,136500,4.25,0.8665,3753.5,4140.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,336500,4.052204324713302,0.4896423971232302,3160.6672577175905,3840.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.5,0.9846,3267.33,1980.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,96500,3.99,1.2026,2675.19,1800.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,166500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,266500,3.99,0.341,1122.61,6180.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,666500,3.375,-0.413,0.0,8683.30068077569,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,276500,4.0571803115049585,0.5077386863767956,3150.6072337404903,2520.0,False,False,True,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.99,1.2735,3024.04,3360.0,False,True,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.023705491270184,0.38600001321644895,3218.283758677348,11400.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,356500,3.375,0.6422,0.0,4798.731639257183,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,976500,3.49,-0.298,0.0,11986.51500424336,False,False,True,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,356500,4.051525781059895,0.4871747213159261,3162.039079169014,4020.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,3.56,-0.1558,0.0,3480.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.0,-0.698,0.0,9195.305646740277,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,266500,4.049942512535277,0.48141681109888257,3165.239995889,4440.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,266500,3.875,-0.1352,10295.0,5280.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,266500,4.046323613050437,0.46825587345992625,3172.5563769632545,5400.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,726500,3.875,0.2381,0.0,8400.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,96500,4.25,0.7279,2108.8,3060.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,156500,4.25,1.2043,1670.0,8100.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,236500,4.058085036376168,0.5110289207865346,3148.7781384719265,2280.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,4.375,1.4033,1522.7,2880.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,176500,3.625,0.5399,0.0,3180.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,5.74,1.462,2768.5669924398326,25920.0,True,False,False,1,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,726500,5.5,1.0346,444.0,8700.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,356500,3.375,0.6327,2433.69,7500.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,236500,4.99,0.7079,4027.63,4380.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,4.054239955673526,0.4970454245451439,3156.551793363322,3300.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,386500,3.875,0.5713,1250.0,8100.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,3.99,0.0351,1295.91,4080.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,186500,4.058537398811774,0.5126740379914043,3147.863590837644,2160.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,56500,4.055597042980341,0.5019807761597521,3153.808150460476,2940.0,False,True,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,416500,3.99,0.496,13109.38,3660.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,2.99,0.2622,6758.13,8700.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,406500,3.625,-0.1418,0.0,8880.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,386500,4.375,0.2902,5258.0,8280.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,496500,3.375,0.3292,0.0,4860.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,396500,4.99,0.7599,10388.98,5460.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,106500,3.75,0.8615,3307.84,2940.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,276500,4.25,-0.1362,0.0,6840.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,286500,3.125,-0.5472,0.0,8819.217544125913,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,456500,3.99,0.5312,3375.0,9780.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,526500,3.875,0.1536,3296.9784802706054,20220.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,486500,4.0,0.2502,558.56,5580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,486500,3.625,-0.2379,78.73,12060.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,4.5,0.6372,3506.29,3120.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,116500,4.75,1.427,3111.38,10440.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,536500,4.043383257219004,0.4575626116282736,3178.5009365860865,6180.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,106500,3.99,0.6104,2555.5,1500.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,126500,5.375,1.257,3111.8,4680.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,156500,4.5,0.2068,2263.5,2760.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,196500,4.875,0.8541,3591.84,2340.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,616500,3.99,0.2247,0.0,12360.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,166500,4.25,1.0055,2450.0,6180.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,3.69,-0.0727,530.14,4440.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,76500,6.24,1.202,1783.6575358819327,8640.0,True,False,False,1,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,86500,3.875,0.3077,2184.95,6921.111203507659,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,4.0414088465706834,0.45024391421782806,3182.5626954175527,6715.669948835777,False,False,True,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,436500,3.375,0.5425,0.0,9660.0,False,True,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,756500,4.75,0.0336,4923.0,18060.0,True,False,False,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,536500,3.5,-0.0571,0.0,10080.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,446500,4.125,0.3391,0.0,5820.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,146500,4.56,0.3817,3049.75,1380.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,306500,4.054239955673526,0.4970454245451439,3156.551793363322,3300.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,386500,4.056727949069353,0.5060935691719255,3151.5217813747718,2640.0,True,False,False,0,1.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,96500,5.19,1.3955,2184.0,2100.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,246500,3.625,0.1784,5913.75,5220.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,366500,3.375,-0.1185,910.0,5460.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,346500,3.625,-0.1689,172.7,3960.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,716500,3.375,-0.373,0.0,12097.88102033335,False,False,True,0,0.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,256500,3.875,0.2375,3176.71,10200.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,276500,3.875,0.1178,500.0,13140.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,366500,3.75,0.1988,8100.0,6840.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,906500,4.09409554106592,0.2721785786476656,3837.97992696483,18000.0,True,False,False,0,0.0,1,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,316500,3.5,0.0711,5837.76,6720.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,366500,3.625,0.027,0.0,11580.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,246500,4.375,0.1568,4395.0,4260.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,146500,3.99,0.4633,3183.75,5580.0,False,False,True,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,146500,4.625,0.9721,2212.15,2520.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,596500,4.25,-0.1764,1566.3,14340.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,206500,4.25,0.5824,3259.15,10260.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,116500,4.125,0.7468,3241.0,3180.0,True,False,False,0,1.0,0,Poor
450,0.19999999999999996,Poor,117199.8,1,1,0,580,386500,3.625,0.039,721.39,4320.0,True,False,False,0,1.0,0,Poor
